CDN,DISTRICT NAME,"2004-2005
ADA","2004-2005
WADA","2005-2006
ADA","2005-2006
WADA","2006-2007
ADA","2006-2007
WADA","2007-2008
ADA","2007-2008
WADA","2008-2009
ADA","2008-2009
WADA","2009-2010
ADA","2009-2010
WADA","2010-2011
ADA","2010-2011
WADA","2011-2012
ADA","2011-2012
WADA","2012-2013
ADA","2012-2013
WADA","2013-2014
ADA","2013-2014
WADA"," 2014-2015
ADA"," 2014-2015
WADA","2015-2016
ADA","2015-2016 
WADA"
214901,RIO GRANDE CITY CISD,8976.819,13172.69207,9127.427,13393.01825,9240.976,13567.57979,9326.826,13693.304,9455.161,13861.294,9618.559,14054.908,9888.611,14519.001,9950.257,13760.837,9952.469,14346.905,9999.514,14673.512,9958.568,14694.692,10095.578,15019.207
031911,RIO HONDO ISD,2030.823,3118.746212,2114.816,3185.548075,2128.231,3166.77834,2135.765,3181.768,2151.658,3173.174,2101.584,3081.139,2107.697,3063.028,2028.468,2795.801,1997.781,2887.859,1996.013,2935.593,1998.473,2969.639,1956.812,2982.326
126907,RIO VISTA ISD,878.619,1347.041295,850.591,1299.957826,832.2,1260.903871,846.734,1275.29,834.122,1271.514,818.97,1255.111,817.142,1282.102,811.694,1199.23,764.352,1205.277,736.915,1166.269,710.298,1128.846,681.339,1079.18
152802,RISE ACADEMY,134.71,188.8009049,149.307,216.1403431,162.186,244.1033391,163.56,252.8539435,192.307,284.3792835,182.827,292.497,167.681,272.623,182.221,271.61,198.543,310.345,210.087,333.856,208.473,334.951,219.278,347.59
067908,RISING STAR ISD,242.866,465.363254,235.119,449.3271922,222.805,420.6752862,213.814,392.301,209.89,370.933,206.817,373.386,199.893,365.82,183.255,319.322,181.108,317.348,170.004,310.909,154.383,284.413,147.406,260.469
188902,RIVER ROAD ISD,1304.418,1823.626212,1281.174,1805.920847,1321.74,1833.335271,1327.831,1849.841,1317.291,1835.53,1376.819,1887.129,1367.851,1889.054,1381.805,1818.784,1343.315,1830.767,1299.85,1849.455,1226.295,1783.415,1203.315,1726.838
194903,RIVERCREST ISD,685.661,1097.735031,685.179,1111.674897,722.43,1149.811276,724.43,1144.434,704.045,1103.564,682.805,1068.342,688.405,1083.677,676.008,1027.429,662.402,1051.941,664.956,1070.465,639.303,1058.983,625.738,1015.579
137903,RIVIERA ISD,469.819,910.6352744,466.175,912.6853908,462.276,908.0414729,460.749,898.564,460.249,897.933,445.291,858.314,445.196,858.748,439.981,808.118,421.837,793.353,381.496,744.784,390.595,758.387,390.345,756.288
041902,ROBERT LEE ISD,263.656,531.8526055,262.833,530.0263125,252.714,502.8097506,240.183,473.14,233.424,473.696,233.919,473.576,225.639,463.065,216.378,418.723,213.923,429.342,220.314,442.759,248.63,503.738,262.416,530.679
161922,ROBINSON ISD,1989.536,2635.951861,2043.931,2690.040592,2096.13,2742.299779,2091.498,2734.417,2105.792,2751.453,2056.216,2695.648,2059.736,2720.113,2118.563,2644.816,2141.735,2817.856,2166.18,2872.958,2209.424,2916.19,2183.118,2871.387
178909,ROBSTOWN ISD,3463.782,5306.260247,3435.921,5314.422136,3303.638,5045.463658,3184.071,4857.446,3094.471,4693.25,2979.232,4471.708,2962.388,4401.774,2877.438,4076.022,2710.223,4025.766,2668.542,4006.423,2581.736,3939.775,2522.033,3870.392
076903,ROBY CISD,304.746,636.3109367,284.759,575.0969415,270.703,533.2357285,260.621,519.757,265.052,521.172,274.988,541.706,272.308,538.237,248.362,462.336,218.684,426.74,229.08,446.406,257.502,498.741,260.574,508.43
160904,ROCHELLE ISD,190.329,391.8715166,177.838,372.320053,173.37,366.0543153,182.182,364.873,192.733,383.913,200.498,395.088,192.472,390.433,168.353,341.114,196.474,398.257,184.805,398.329,186.557,393.707,175.538,373.37
104902,ROCHESTER COUNTY LINE ISD,98.956,226.9009089,,,,,,,,,,,,,,,,,,,,,,
166904,ROCKDALE ISD,1804.413,2662.471843,1798.499,2619.469645,1730.089,2527.579234,1712.004,2458.267,1663.828,2314.418,1616.221,2267.341,1598.615,2316.945,1500.51,2055.087,1478.79,2091.167,1475.401,2131.966,1479.451,2127.774,1452.45,2072.516
069901,ROCKSPRINGS ISD,341.032,729.3556307,330.153,702.0337566,325.829,688.9937838,325.161,672.869,316.011,639.347,294.391,589.904,276.354,557.615,262.968,506.664,247.558,496.035,253.881,517.894,236.794,495.835,245.944,507.862
199901,ROCKWALL ISD,9794.208,11715.22859,10725.244,12787.33137,11632.395,13889.26538,12332.242,14650.169,12689.12,15053.182,13004.676,15487.318,13302.576,15909.374,13606.183,15337.812,13688.712,16231.388,13908.296,16757.999,14265.523,17274.322,14706.314,17789.107
014907,ROGERS ISD,817.064,1246.367147,791,1212.617224,787.94,1208.612154,797.022,1215.973,794.002,1203.182,783.524,1178.981,841.06,1243.499,812.662,1159.395,799.437,1176.745,813.985,1218.346,820.12,1223.27,840.293,1234.093
214903,ROMA ISD,5767.539,8244.116405,5911.101,8422.59912,5946.876,8469.869719,5867.502,8386.203,5773.482,8203.729,5799.392,8252.595,6103.918,8748.78,6096.945,8328.338,5991.844,8510.47,5980.394,8604.415,5952.34,8524.469,6013.626,8678.596
152908,ROOSEVELT ISD,1114.685,1806.519363,1079.127,1765.932592,1056.12,1717.983732,1061.682,1692.116,1056.928,1676.645,1023.909,1611.575,1011.937,1605.528,1027.757,1526.05,998.025,1550.415,996.936,1573.437,999.744,1591.226,1016.904,1625.309
110905,ROPES ISD,315.243,534.1823009,326.226,542.4298525,323.361,546.8075715,320.303,536.712,316.149,537.053,305.874,520.942,301.56,505.958,307.405,482.374,290.915,483.685,288.06,483.347,288.015,477.653,322.953,529.65
177901,ROSCOE COLLEGIATE ISD,328.067,579.1957562,303.957,533.8350244,292.255,511.8048415,291.4,506.277,310.368,540.45,327.456,566.408,313.797,541.919,323.243,521.44,401.5,641.109,474.759,751.906,511.011,802.263,540.795,844.195
073905,ROSEBUD-LOTT ISD,855.202,1544.746052,840.664,1502.403483,808.298,1464.840839,760.568,1390.681,751.234,1372.85,726.819,1321.861,697.451,1302.196,676.172,1197.828,629.903,1167.855,587.069,1120.998,579.761,1102.976,595.496,1120.839
076904,ROTAN ISD,357.917,764.2753567,359.052,759.6604919,345.228,717.5212992,338.307,693.426,328.787,673.318,307.454,635.583,284.881,600.483,274.137,540.486,282.461,567.278,265.196,543.701,230.126,491.704,228.161,468.94
246909,ROUND ROCK ISD,34634.738,41874.61585,35706.193,43091.01665,37130.85,44822.25347,38355.827,46165.552,39307.92,47208.084,40436.468,48689.525,42139.704,51236.035,42612.417,48934.094,43286.422,51860.601,44261.708,54109.339,44781.081,54796.556,45385.891,55594.972
075908,ROUND TOP-CARMINE ISD,230.079,358.6817604,226.246,359.6317004,217.536,347.0257039,206.198,327.635,218.481,350.684,222.542,360.504,235.519,386.03,241.844,375.771,250.568,403.385,269.027,442.556,273.656,448.613,273.482,450.448
139908,ROXTON ISD,221.658,388.5458033,215.878,382.84872,231.818,407.7237958,221.618,398.597,208.262,365.19,191.994,342.358,181.597,327.341,173.99,301.489,166.865,304.95,154.221,287.452,142.634,275.328,149.391,275.618
237905,ROYAL ISD,1594.748,2355.314462,1648.316,2428.282923,1711.902,2554.157238,1704.397,2554.901,1768.686,2636.547,1848.079,2748.456,1830.751,2743.237,1893.174,2677.258,1912.582,2822.285,1949.76,2912.864,2060.726,3102.315,2098.945,3123.614
199902,ROYSE CITY ISD,2725.283,3646.90526,3106.5,4065.32135,3562.527,4604.175118,3854.345,4935.82,4040.18,5099.888,4140.719,5160.68,4294.561,5369.767,4432.348,5219.942,4637.874,5682.375,4705.81,5845.036,4797.351,5948.81,4944.456,6130.455
104903,RULE ISD,166.872,289.1712552,164.615,290.6223947,158.277,285.7063038,145.592,264.622,135.867,248.113,141.193,255.952,125.519,242.058,111.35,225.143,113.983,229.169,122.158,249.929,117.049,247.722,119.041,246.105
128903,RUNGE ISD,280.314,512.4583474,276.314,490.1214423,272.034,479.4128809,281.623,481.434,281.932,487.885,279.905,481.204,285.881,497.934,287.344,473.394,289.142,492.28,300.771,512.108,292.758,509.439,264.247,457.945
037907,RUSK ISD,1767.025,2465.447445,1780.743,2507.648742,1826.443,2552.133208,1862.378,2570.988,1893.025,2592.457,1975.158,2678.89,1995.916,2728.909,2044.974,2646.702,2038.256,2769.096,2057.208,2833.83,2038.159,2816.431,1996.724,2762.113
091914,S AND S CISD,805.711,1230.348198,818.95,1232.418728,826.719,1241.672377,804.186,1227.723,806.634,1231.225,783.224,1194.256,768.236,1177.761,774.384,1127.731,784.306,1202.669,829.331,1263.112,797.343,1225.483,800.249,1221.889
232902,SABINAL ISD,508.914,1004.495781,511.19,991.2129513,497.838,968.9891041,475.933,962.048,457.303,905.891,464.742,909.21,485.672,957.467,503.201,923.882,482.848,917.034,490.427,942.835,478.629,926.694,479.87,942.626
092906,SABINE ISD,1200.796,1712.905344,1197.918,1681.021258,1224.31,1696.799995,1203.253,1651.127,1226.134,1665.936,1235.355,1699.562,1228.839,1707.4,1223.092,1605.555,1243.381,1688.603,1283.426,1750.619,1320.469,1782.037,1365.342,1839.021
123913,SABINE PASS ISD,234.2,466.9404908,238.392,453.8397146,232.912,466.6280598,254.497,472.114,275.364,489.172,278.872,515.131,309.101,562.78,315.548,540.618,314.935,583.997,347.653,645.785,340.701,647.643,346.021,657.551
227823,SAILL,,,,,,,156.526,296.271,125.152,233.323,,,,,,,,,,,,,,
169911,SAINT JO ISD,280.723,475.2570647,277.305,464.7054524,286.522,480.5191766,273.915,466.211,262.16,443.104,281.414,472.298,270.174,462.582,249.266,406.005,253.534,428.268,256.022,439.004,242.497,415.444,228.584,392.522
014908,SALADO ISD,1112.741,1523.94157,1163.685,1594.259266,1171.249,1609.147482,1172.452,1586.881,1243.025,1640.222,1263.074,1652.665,1276.576,1665.28,1315.195,1581.449,1300.518,1654.671,1391.481,1769.506,1469.03,1858.934,1574.848,1994.528
112909,SALTILLO ISD,239.787,448.948615,244.933,449.1074834,238.372,438.6724896,241.245,441.369,234.456,422.981,240.758,437.823,239.006,439.956,233.313,405.021,245.496,438.447,238.738,428.965,250.897,451.655,245.694,432.019
074917,SAM RAYBURN ISD,404.726,687.523948,416.391,703.9996823,422.862,708.4575525,417.45,693.612,405.703,661.062,399.913,654.786,409.075,669.327,441.891,678.962,450.472,727.145,459.725,752.187,433.636,711.513,458.112,755.129
044904,SAMNORWOOD ISD,120.34,277.2924602,116.501,283.0749405,107.059,272.4389597,94.69,261.689,92.877,269.851,92.994,287.516,56.378,266.215,23.372,55.735,,,,,,,,
226903,SAN ANGELO ISD,13763.951,17910.02357,13601.687,17689.07336,13481.06,17561.831,13406.929,17426.762,13539.24,17501.39,13104.322,17045.665,13235.09,17288.435,13311.519,16371.47,13339.505,17027.61,13673.099,17619.778,13768.993,17724.498,13727.718,17697.356
015817,SAN ANTONIO CAN HIGH SCHOOL,319.229,577.336,320.944,548.84,345.379,602.833,337.55,585.215,328.04,559.145,298.24,536.695,298.082,520.782,336.517,535.974,364.397,607.691,,,,,,
015907,SAN ANTONIO ISD,51196.468,72296.43555,50958.124,71813.9494,49961.284,70370.42732,49316.598,69634.473,49035.284,69233.818,48824.112,68795.52,48842.049,68822.234,48792.697,65122.195,48769.507,67634.915,48467.958,68204.432,48294.032,68509.038,47403.545,67874.505
015824,SAN ANTONIO PREPARATORY ACADEMY,137.955,211.009,177.702,276.003,217.002,324.782,236.494,359.413,691.456,975.972,682.399,1038.573,626.356,969.067,0,0,,,,,,,,
015820,SAN ANTONIO SCHOOL FOR INQUIRY & C,176.824,247.4549901,187.384,295.5000585,227.551,343.4455896,261.789,409.7641028,246.107,411.0503086,335.616,586.922,356.031,621.137,381.359,651.214,400.43,685.26,376.871,668.219,402.031,703.069,395.468,699.703
015823,SAN ANTONIO TECHNOLOGY ACADEMY,61.456,112.692,98.617,174.885,70.313,133.421,78.369,134.974,68.406,119.746,77.225,128.713,68.491,122.109,68.724,117.292,63.353,105.612,46.671,74.781,69.047,116.811,,
203901,SAN AUGUSTINE ISD,914.669,1497.476056,887.808,1465.720439,853.627,1415.722325,790.781,1325.701,766.509,1283.288,759.885,1276.691,763.21,1311.86,748.298,1214.918,743.758,1254.635,724.708,1240.272,699.675,1220.012,667.621,1194.746
031912,SAN BENITO CISD,9408.122,13438.79635,9630.163,13817.10114,9776.962,13948.49935,10034.777,14143.267,10055.437,14107.581,10156.309,14158.939,10274.964,14320.131,10314.546,13787.025,10270.03,14163.922,9986.939,14015.799,10104.788,14316.964,9981.334,14473.815
066902,SAN DIEGO ISD,1377.23,2165.860546,1333.296,2094.958345,1262.286,2059.650777,1228.912,2026.529,1209.876,1978.61,1200.56,1932.177,1208.36,1945.216,1159.803,1803.32,1191.408,1910.271,1190.785,1925.547,1231.009,1997.027,1244.239,2018.312
071904,SAN ELIZARIO ISD,3548.229,5361.291564,3523.787,5293.105831,3499.775,5228.920435,3508.064,5195.095,3596.215,5259.474,3664.492,5330.238,3769.398,5485.87,3786.677,5228.485,3770.747,5428.348,3788.762,5565.636,3671.112,5462.427,3621.456,5424.588
233901,SAN FELIPE-DEL RIO CISD,9634.872,13252.64586,9651.759,13266.95559,9522.149,13045.44657,9457.609,12795.049,9408.909,12689.36,9549.66,12880.349,9669.486,13074.907,9705.227,12270.594,9740.719,12772.857,9944.26,13249.487,9944.897,13332.083,9668.713,13036.346
214902,SAN ISIDRO ISD,236.424,454.7574302,237.386,453.8527082,247.961,471.2050341,258.325,490.607,254.951,476.161,254.362,474.503,257.72,481.11,265.419,470.29,242.055,452.182,242.606,449.599,224.218,426.33,226.726,428.005
105902,SAN MARCOS CISD,6504.16,8442.023928,6553.259,8546.42898,6569.315,8534.845877,6688.48,8705.009,6711.822,8730.051,6714.489,8837.202,6663.516,8845.882,6884.31,8663.291,6898.836,9057.377,6965.751,9300.092,7160.321,9578.464,7270.223,9818.461
245904,SAN PERLITA ISD,261.839,590.0070158,266.792,579.2069185,265.032,568.4229839,261.261,558.851,265.807,539.025,264.858,540.665,264.516,536.959,265.578,523.439,255.815,521.29,255.727,529.981,257.599,535.889,261.102,557.282
206901,SAN SABA ISD,714.907,1334.956479,706.894,1319.993125,679.679,1255.525347,657.798,1205.169,646.829,1173.521,641.057,1162.501,660.519,1181.179,640.116,1106.227,658.992,1159.155,652.9,1168.993,658.683,1172.906,671.303,1193.918
022903,SAN VICENTE ISD,18.128,131.736485,17.55,130.6759349,19.921,132.5354677,25.455,129.904,29.843,129.463,28.873,127.698,18.802,125.858,16.138,119.108,21.536,128.571,24.356,129.944,26.419,131.99,28.653,131.37
058909,SANDS CISD,204.133,433.4508225,197.621,389.5983797,189.725,369.7331869,198.647,374.787,209.298,377.359,205.415,378.978,217.895,398.835,209.185,360.335,202.212,360.345,195.581,342.145,223.839,382.912,237.382,404.808
117903,SANFORD-FRITCH ISD,778.18,1261.815045,790.038,1261.916721,807.999,1258.952458,788.179,1240.274,783.721,1229.654,775.577,1217.712,752.095,1197.153,739.954,1090.461,738.438,1141.352,749.364,1181.845,746.548,1180.706,701.694,1110.194
061908,SANGER ISD,2069.608,2811.316849,2255.145,3063.765581,2350.002,3191.06981,2390.69,3209.353,2473.387,3295.258,2428.893,3232.3,2438.514,3234.234,2462.145,3083.139,2513.082,3310.951,2511.917,3374.509,2504.539,3377.268,2527.194,3418.964
042903,SANTA ANNA ISD,264.465,566.4822034,261.954,561.313161,263.045,543.4101766,270.792,560.043,275.857,560.815,266.892,546.012,255.165,519.229,245.727,468.956,247.137,494.547,226.603,452.743,253.684,495.737,253.481,500.406
084909,SANTA FE ISD,4207.705,5236.80723,4235.667,5297.045184,4239.83,5330.745573,4180.413,5289.579,4324.659,5503.418,4200.14,5445.296,4214.28,5346.298,4239.481,5037.861,4276.209,5392.794,4251.937,5482.162,4276.444,5500.248,4362.703,5569.407
137904,SANTA GERTRUDIS ISD,263.438,464.3608633,300.129,519.9905096,323.67,543.853332,329.795,552.412,348.777,567.101,362.567,576.951,368.503,584.006,416.087,607.122,477.63,748.714,550.723,847.109,591.194,904.093,648.687,972.723
031913,SANTA MARIA ISD,574.515,1023.221538,559.766,999.8109863,584.792,1027.285555,598.122,1038.957,600.251,1043.798,617.314,1072.725,635.126,1090.722,614.835,1004.479,648.504,1098.06,668.882,1170.06,660.187,1159.091,641.286,1150.041
031914,SANTA ROSA ISD,1146.631,1855.072651,1116.127,1822.638044,1117.275,1791.263415,1114.618,1783.676,1133.182,1774.127,1112.946,1760.508,1111.256,1755.911,1102.069,1663.699,1106.574,1751.689,1093.155,1754.884,1064.751,1726.321,1057.404,1770.68
182904,SANTO ISD,478.347,771.8535926,463.088,742.585584,459.099,732.2864531,448.718,703.184,459.562,718.298,463.803,732.317,477.503,755.602,487.291,730.51,468.131,740.114,466.624,749.795,440.092,714.654,446.637,720.286
074911,SAVOY ISD,302.429,529.3811678,299.114,529.7301098,295.727,533.0002754,282.715,493.849,293.859,507.734,292.362,494.655,287.361,495.756,269.933,448.292,250.543,433.932,250.847,431.878,264.927,449.207,282.833,470.731
094902,SCHERTZ-CIBOLO-U CITY ISD,7313.907,8911.831939,8111.134,9873.118151,9079.471,10990.90543,9858.567,11864.771,10610.497,12792.753,11111.049,13378.762,11793.067,14184.461,12391.956,14002.15,12842.216,15151.397,13371.055,15943.178,13817.374,16517.43,14306.638,17130.299
207901,SCHLEICHER ISD,550.708,1004.155854,552.356,992.2012422,570.006,1000.3858,582.261,1029.322,572.854,1001.195,579.302,1011.316,545.178,968.999,545.838,890.601,542.148,936.979,553.223,962.756,557.757,970.454,537.004,949.616
015806,SCHOOL OF EXCELLENCE IN EDUCATION,1389.976,1940.749506,1629.432,2340.276129,2156.252,3060.620408,2465.915,3576.571818,2181.03,3386.497711,1718.085,2897.795,1447.484,2424.397,1439.169,2203.529,1340.248,2144.616,1197.5,1959.595,991.544,1629.308,929.111,1544.931
015827,SCHOOL OF SCIENCE AND TECHNOLOGY,,,203.747,289.235,310.263,424.17,379.153,516.298,370.167,505.736,622.28,838.414,707.422,979.141,807.633,1062.663,794.559,1139.667,814.476,1199.699,806.008,1211.817,827.67,1242.422
178809,SCHOOL OF SCIENCE AND TECHNOLOGY C,,,,,,,,,0,,263.173,385.074,327.043,466.078,397.678,534.828,,,,,,,,
015831,SCHOOL OF SCIENCE AND TECHNOLOGY D,,,,,,,,,256.797,358.602,307.17,440.153,344.149,497.6,377.328,515.265,857.63,1227.948,938.671,1373.805,1030.774,1522.416,1108.589,1658.869
075903,SCHULENBURG ISD,708.311,1145.915046,700.011,1131.306189,724.352,1141.420565,692.481,1091.725,689.959,1077.011,684.167,1071.029,679.747,1070.933,663.466,1000.841,636.629,1010.913,656.293,1044.348,660.534,1068.219,667.035,1084.276
129910,SCURRY-ROSSER ISD,786.29,1239.048246,844.579,1308.637552,839.474,1324.881606,839.875,1307.668,843.879,1320.651,842.271,1302.208,872.004,1341.519,925.819,1299.987,952.976,1407.033,929.557,1406.283,944.346,1418.808,968.485,1457.212
083901,SEAGRAVES ISD,536.436,989.0447501,540.802,984.088754,539.103,981.9580382,544.701,972.612,529.373,912.774,539.313,940.421,550.849,957.188,529.497,862.683,542.678,903.475,532.318,903.826,532.587,909.485,553.299,932.41
008902,SEALY ISD,2352.157,3358.278599,2433.632,3494.409934,2454.747,3518.790354,2439.258,3476.723,2475.338,3470.47,2457.872,3403.194,2456.366,3409.993,2498.331,3268.934,2521.808,3433.54,2591.265,3555.219,2617.944,3608.552,2666.21,3671.247
178808,SEASHORE CHARTER SCHOOLS,,,,,,,89.832,121.459,114.769,155.738,137.029,182.493,139.935,188.223,392.895,485.307,422.813,551.954,443.574,584.594,449.785,597.537,459.508,611.54
178802,SEASHORE LEARNING CTR CHARTER,187.169,214.6695297,198.762,233.905466,226.678,270.9870353,175.795,211.1470958,193.401,238.1600958,197.153,254.235,215.361,283.715,,,,,,,,,,
094901,SEGUIN ISD,6896.994,9202.199195,6962.637,9302.810441,6946.804,9253.897222,6871.647,9251.626,6913.977,9261.828,6798.194,9126.33,6809.726,9170.796,6745.28,8507.583,6756.813,8795.314,6666.29,8870.816,6648.806,8841.478,6676.435,8846.917
083903,SEMINOLE ISD,2019.424,2689.475308,2060.734,2724.554166,2091.029,2727.614626,2113.455,2746.917,2191.515,2813.544,2232.708,3066.311,2292.269,3183.238,2354.881,3040.502,2437.857,3259.75,2536.848,3424.678,2622.639,3497.928,2618.196,3503.511
101802,SER-NINOS CHARTER SCHOOL,449.448,653.5485943,440.242,668.2596642,499.831,754.912657,527.797,810.9099115,538.934,832.9418913,550.833,911.611,540.2,890.416,710.861,1074.44,818.725,1314.592,877.08,1440.234,889.257,1483.869,948.709,1562.895
012901,SEYMOUR ISD,595.121,1119.783427,579.644,1069.262056,586.971,1064.100745,561.144,1018.158,529.616,961.538,544.168,999.939,546.404,1012.883,533.959,950.1,544.707,1001.083,530.955,992.642,559.084,1029.958,561.497,1029.918
152909,SHALLOWATER ISD,1246.63,1780.929181,1244.315,1748.640638,1263.792,1754.117519,1317.762,1818.976,1344.805,1846.72,1375.143,1898.89,1420.439,1940.169,1485.827,1913.356,1462.803,1950.824,1492.55,2008.846,1531.517,2049.759,1516.929,2046.909
242902,SHAMROCK ISD,332.253,655.2055243,309.631,607.9141127,286.099,557.5327531,289.305,552.419,300.272,570.933,290.513,553.86,321.542,615.167,379.63,699.655,384.35,739.628,387.543,761.937,393.556,769.676,392.833,758.798
108911,SHARYLAND ISD,6693.414,8557.90864,7266.557,9301.691272,7725.08,9871.34509,8374.515,10649.576,8715.559,11109.93,9004.41,11585.677,9465.477,12255.761,9551.758,11662.076,9643.743,12369.046,9724.843,12727.589,9697.727,12749.144,9592.198,12636.21
015819,SHEKINAH RADIANCE ACADEMY,339.65,488.6511999,693.072,910.9193525,783.877,1102.257005,793.043,1139.511057,806.131,1173.482053,962.536,1468.75,983.593,1517.472,796.874,1182.484,780.939,1180.272,667.597,1063.947,594.787,943.951,388.05,652.811
210903,SHELBYVILLE ISD,680.486,1098.692588,705.936,1138.429207,691.928,1120.330673,688.293,1105.219,684.594,1078.557,694.02,1078.179,704.223,1092.425,724.419,1064.231,760.62,1167.512,763.223,1194.203,763.386,1214.619,763.134,1214.52
101924,SHELDON ISD,4524.561,6072.547386,4869.429,6626.987016,5218.543,6904.422858,5367.908,7074.388,5788.876,7626.322,6007.981,7969.514,6306.839,8430.846,6579.505,8331.189,6889.998,9192.005,7108.251,9558.778,7287.367,9859.547,7757.555,10436.651
204904,SHEPHERD ISD,1744.43,2577.280754,1713.051,2505.960079,1705.774,2460.822567,1690.516,2420.956,1715.407,2425.864,1762.664,2493.737,1780.001,2562.198,1771.815,2443.859,1729.477,2456.022,1786.169,2558.726,1765.665,2540.497,1770.185,2532.685
091906,SHERMAN ISD,5850.544,7717.153755,5893.638,7802.479397,5941.55,7861.50272,5989.942,7928.305,6024.344,7976.151,6160.283,8176.769,6236.301,8316.674,6398.732,8063.386,6450.209,8519.607,6621.637,8889.278,6635.468,8947.154,6653.627,8986.639
143903,SHINER ISD,490.575,813.7094971,509.762,832.2110374,498.741,818.5322278,525.11,847.809,524.42,847.608,523.038,828.296,547.858,863.029,541.533,803.728,554.887,860.262,542.783,859.084,556.193,869.533,554.97,866.822
047905,SIDNEY ISD,123.945,253.7781466,128.596,251.2196078,134.658,245.2315802,133.504,238.565,134.614,241.983,130.239,236.54,107.758,221.77,109.847,211.808,129.488,229.919,125.124,237.763,133.649,241.339,130.953,248.922
115902,SIERRA BLANCA ISD,146.358,307.1520423,148.807,323.612305,143.078,300.4824378,141.733,295.183,156.69,315.486,159.228,329.49,141.7,299.823,145.634,286.418,142.057,286.939,118.128,290.832,125.925,295.715,119.864,285.713
100904,SILSBEE ISD,2847.591,3946.046189,2762.487,3845.615275,2699.625,3785.456549,2730.701,3765.445,2748.188,3786.025,2703.906,3751.321,2668.765,3728.585,2620.336,3483.917,2557.622,3508.065,2561.846,3577.287,2607.282,3629.142,2586.104,3624.684
023902,SILVERTON ISD,204.347,398.2888205,201.931,397.3792309,194.157,387.0213013,183.512,348.291,168.578,327.162,159.231,311.93,167.848,338.203,167.16,321.45,184.477,361.575,176.615,351.022,171.052,347.179,164.712,335.3
019909,SIMMS ISD,568.321,987.3148101,551.064,949.8057412,574.748,988.5894076,553.998,961.661,577.179,977.102,558.421,940.234,499.259,870.085,505.569,825.957,468.478,804.007,472.804,824.327,463.403,806.12,466.454,805.076
205906,SINTON ISD,2027.793,2939.676827,2005.603,2902.418958,1949.931,2820.61637,1978.463,2855.981,1983.46,2839.2,1925.789,2780.705,1981.952,2828.528,1991.16,2680.862,2014.6,2814.818,2021.197,2861.885,2009.424,2868.195,2007.806,2870.09
049909,SIVELLS BEND ISD,72.55,140.5366968,53.462,134.1347342,53.777,130.7871788,64.218,123.901,62.411,123.004,64.67,122.898,60.113,127.252,47.449,113.864,57.21,120.524,64.424,130.006,54.447,128.861,63.231,126.601
013905,SKIDMORE-TYNAN ISD,668.529,1086.357937,711.027,1158.935309,728.46,1184.657884,706.082,1156.601,693.339,1120.779,769.368,1201.741,771.13,1225.883,775.657,1167.536,766.011,1192.714,754.907,1187.615,764.864,1183.678,798.369,1211.61
152903,SLATON ISD,1261.677,1905.73136,1266.358,1914.433749,1217.603,1854.128651,1211.882,1831.328,1205.41,1826.142,1194.483,1756.102,1170.697,1799.403,1173.662,1709.808,1167.519,1792.491,1179.172,1841.47,1178.143,1878.505,1161.457,1812.178
249908,SLIDELL ISD,277.869,491.965308,245.554,442.2610228,239.385,431.1225932,242.154,432.265,235.34,411.852,221.573,376.539,236.692,403.194,225.454,367.756,227.316,387.094,217.872,383.442,232.981,399.147,254.66,432.645
001909,SLOCUM ISD,351.161,614.9397594,365.23,654.8623868,373.394,648.4425448,356.965,617.027,360.607,609.284,386.353,650.938,376.932,629.141,396.126,628.297,400.78,658.973,371.52,625.563,373.992,628.128,378.513,632.495
011904,SMITHVILLE ISD,1712.584,2448.277199,1709.906,2423.419839,1644.075,2302.112188,1573.084,2191.189,1594.053,2204.965,1588.17,2236.797,1616.668,2278.041,1611.92,2152.216,1658.559,2289.263,1664.671,2300.211,1659.733,2288.691,1656.246,2291.566
110906,SMYER ISD,382.901,657.2528069,370.686,635.5569038,350.329,607.1521411,319.817,552.476,339.681,574.732,350.649,606.702,338.764,591.839,364.798,586.433,377.675,631.025,388.567,663.07,380.471,650.959,406.857,693.697
026903,SNOOK ISD,476.138,827.8494247,465.994,813.2234782,450.043,765.747441,448.793,754.018,463.58,766.903,470.06,781.3,476.811,794.496,506.479,791.736,481.716,796.838,487.405,814.792,472.616,794.97,466.553,797.597
208902,SNYDER ISD,2383.337,3398.830164,2368.493,3181.542389,2402.109,3188.134572,2391.637,3119.802,2446.104,3184.432,2458.332,3431.609,2518.761,3528.914,2542.712,3392.179,2533.506,3470.362,2516.495,3462.881,2603.004,3590.077,2612.159,3562.46
071909,SOCORRO ISD,32138.065,43337.04554,34334.328,46275.99752,35698.147,48009.67355,36264.537,48697.81,37150.622,49647.116,38337.365,51185.981,39603.855,53048.536,40801.226,51677.642,41338.848,54622.717,41683.465,55899.343,41859.78,56378.834,42485.335,57459.818
015909,SOMERSET ISD,3126.244,4459.01056,3131.947,4478.324443,3176.925,4499.522651,3166.861,4450.978,3169.996,4436.439,3359.619,4727.9,3409.204,4769.222,3514.128,4581.406,3518.612,4765.012,3626.418,5044.258,3625.648,5099.863,3632.143,5101.266
026902,SOMERVILLE ISD,626.256,1051.385327,582.311,971.2455166,527.077,887.8768815,475.398,817.642,455.326,768.788,421.701,736.377,425.569,754.865,417.152,712.516,436.213,769.22,452.673,789.592,427.061,761.736,405.462,712.51
